"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V157" "Aarest_data" 58 0.707710148329112 78.5114230803448 0.103362507668738 0.0259176343135256 3.79543855323266e-152 2.65479305454619e-05 -1.70547899358553e-07 0 0 0.382335650910069 0.386352615474666 0.231311733615266 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 40 0.660606060030303 -245.145252062607 -82.052729706239 -89.8816844549069 -19.5278338381663 75646.3327554629 75646.3327554629 75646.3327554629
"V158" "Aarest_data" 59 0.705182927854026 78.5358516175726 0.104877291122417 0.0258958656343707 3.4047072893611e-152 2.32286446788521e-05 -1.51776482937294e-07 0 0 0.381330681930211 0.386314252066281 0.232355066003508 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 41 0.66868686810101 -244.883106231788 -81.6765715009344 -89.8889899562984 -19.608488901384 84975.3435908645 84975.3435908645 84975.3435908645
"V159" "Aarest_data" 60 0.702650949446539 78.5548869472421 0.106419876185746 0.0258726002956346 3.12837735800981e-152 2.03223751782389e-05 -1.3508056184719e-07 0 0 0.380291870600202 0.386336373343653 0.233371756056145 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 42 0.676767676171717 -244.625195407246 -81.2918229454581 -89.9114996129001 -19.6878298078407 95454.8456661836 95454.8456661836 95454.8456661836
"V160" "Aarest_data" 61 0.700111861517746 78.568957644184 0.107992370205691 0.0258478845025867 2.93867766747894e-152 1.77775976624162e-05 -1.20228932587452e-07 0 0 0.379214872443531 0.386422974435959 0.234362153120509 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 43 0.684848484242424 -244.371341841491 -80.8974232893069 -89.9501202480222 -19.765824426272 107226.722201032 107226.722201032 107226.722201032
"V161" "Aarest_data" 62 0.697562978524188 78.5784616600369 0.10959720393516 0.0258217678676064 2.81714578458496e-152 1.55492377444943e-05 -1.0701650410283e-07 -2.8421709430404e-14 4.65176783549188e+136 0.378094887530356 0.386578481801673 0.235326630667971 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 45 0.692929292313131 -244.121352648538 -80.4921967155331 -90.0058584488065 -19.8424464093397 120450.354025878 120450.354025878 120450.354025878
"V162" "Aarest_data" 63 0.695001241041755 78.5837689554759 0.111237180855077 0.0257943034333104 2.75154361600433e-152 1.35978606863318e-05 -9.5261199817287e-08 0 0 0.376926602034841 0.386807815118066 0.236265582847093 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 46 0.701010100383838 -243.875017815254 -80.0748375989218 -90.0798350955001 -19.9176745839983 135304.777457981 135304.777457981 135304.777457981
"V163" "Aarest_data" 64 0.692423167656753 78.5852239005004 0.112915536555883 0.0257655477390182 2.73393250172226e-152 1.18889626747887e-05 -8.48013712584361e-08 -2.8421709430404e-14 0 0.375704117807631 0.38711646095998 0.237179421232388 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 47 0.709090908454545 -243.632107723631 -79.6438927382151 -90.1733026258454 -19.991492387872 151991.108295293 151991.108295293 151991.108295293
"V164" "Aarest_data" 65 0.689824799713962 78.5831474913043 0.114636008962894 0.0257355609584286 2.75945447817758e-152 1.03923517684734e-05 -7.54934745827995e-08 2.8421709430404e-14 0 0.37442087130714 0.387510556970693 0.238068571722167 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 49 0.717171716525252 -243.392370112585 -79.1977408856704 -90.2876647162386 -20.0638873398774 170735.264747069 170735.264747069 170735.264747069
"V165" "Aarest_data" 66 0.687201636467984 78.5778394114349 0.116402922499782 0.0257044071158022 2.8255543510499e-152 9.08160683366077e-06 -6.72100100018724e-08 -2.8421709430404e-14 0 0.373069538295849 0.387996990127854 0.238933471576297 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 51 0.72525252459596 -243.15552632278 -78.7345686703933 -90.4244992176686 -20.1348505399485 191791.026167249 191791.026167249 191791.026167249
"V166" "Aarest_data" 67 0.68454855773492 78.5695799644392 0.118221290128729 0.0256721543936213 2.93148346845133e-152 7.93360440809465e-06 -5.98377454252841e-08 -2.8421709430404e-14 -4.65176783549188e+136 0.371641920013543 0.38858351340805 0.239774566578408 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 53 0.733333332666667 -242.921266625268 -78.2523418367121 -90.5855853445503 -20.2043761923046 215443.469003189 215443.469003189 215443.469003189
"V167" "Aarest_data" 68 0.681859733398835 78.5586319139681 0.120096936523512 0.0256388755643581 3.07798740254352e-152 6.92810526459198e-06 -5.32759898419499e-08 0 9.30353567098377e+136 0.370128809689259 0.389278882032481 0.24059230827826 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 55 0.741414140737374 -242.689244439071 -77.7487714957496 -90.7729353730886 -20.2724611426081 242012.826479438 242012.826479438 242012.826479438
"V168" "Aarest_data" 69 0.679128516237731 78.5452422575481 0.12203664822058 0.0256046485706555 3.26711591551212e-152 6.04739311427238e-06 -4.74352788160104e-08 2.8421709430404e-14 4.65176783549188e+136 0.368519834087906 0.390093014622697 0.241387151289397 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 57 0.749494948808081 -242.459069132995 -77.2212740504272 -90.9888320782539 -20.3391044226936 271858.824273294 271858.824273294 271858.824273294
"V169" "Aarest_data" 70 0.676347315014975 78.5296439657097 0.124048357526152 0.0255695572927278 3.5021147841988e-152 5.27595858557106e-06 -4.22361026153339e-08 0 -4.65176783549188e+136 0.36680326535568 0.391037184044359 0.242159550599961 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 59 0.757575756878788 -242.23029704384 -76.666923588554 -91.2358729993859 -20.4043067940041 305385.550883342 305385.550883342 305385.550883342
"V170" "Aarest_data" 71 0.673507444015492 78.5120577206218 0.126141369049357 0.02553369255165 3.78737134017779e-152 4.60022302206653e-06 -3.7607733816003e-08 0 0 0.364965797178961 0.392124243973566 0.242909958847473 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 61 0.765656564949495 -242.002420231735 -76.0823952206822 -91.5170229093215 -20.4680702797626 343046.928631492 343046.928631492 343046.928631492
"V171" "Aarest_data" 72 0.670598944288391 78.4926936926128 0.128326640545428 0.0254971534107607 4.12839210775994e-152 4.00829702584815e-06 -3.34873462293217e-08 2.8421709430404e-14 4.65176783549188e+136 0.362992277723054 0.393368898778753 0.243638823498193 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 64 0.773737373020202 -241.774852344288 -75.4638974450368 -91.8356762136972 -20.5303976741601 385352.859371053 385352.859371053 385352.859371053
"V172" "Aarest_data" 73 0.667610372733528 78.4717534040951 0.130617132185296 0.0254600488612155 4.5317933117636e-152 3.48976927000422e-06 -2.98190130365583e-08 0 0 0.360865392701975 0.394788023450749 0.244346583847276 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 67 0.781818181090909 -241.546910811641 -74.8070918288841 -92.1957307846634 -20.5912920127131 432876.128108306 432876.128108306 432876.128108306
"V173" "Aarest_data" 74 0.664528550921841 78.4494317309445 0.133028245484138 0.0254224999903059 5.00528439292771e-152 3.03552191383005e-06 -2.65529678245002e-08 2.8421709430404e-14 -4.65176783549188e+136 0.35856528530543 0.396401046935822 0.245033667758748 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 70 0.789898989161616 -241.317794259691 -74.1069966351944 -92.6016762634083 -20.6507559878294 486260.158006536 486260.158006536 486260.158006536
"V174" "Aarest_data" 75 0.661338270133825 78.4259191180472 0.135578375966876 0.0253846427801017 5.55762059682751e-152 2.637569309627e-06 -2.36450432566926e-08 0 0 0.35606910538143 0.3982304066105 0.24570048800807 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 73 0.797979797232323 -241.086553824656 -73.3578724115662 -93.0586985074204 -20.7087912839839 546227.721768435 546227.721768435 546227.721768435
"V175" "Aarest_data" 76 0.658021945689557 78.4014040936283 0.138289614333376 0.0253466317125852 6.19849374560851e-152 2.28891676812282e-06 -2.10558255275828e-08 0 2.32588391774594e+136 0.353350474013203 0.400302087905503 0.246347438081293 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 77 0.80606060530303 -240.852056546447 -72.5530859801982 -93.572803282202 -20.7653978044268 613590.727341317 613590.727341317 613590.727341317
"V176" "Aarest_data" 77 0.654559218758647 78.3760761977308 0.141188639149706 0.0253086444183902 6.93831921825125e-152 1.98343754220787e-06 -1.87503559345714e-08 1.4210854715202e-14 0 0.350378854703232 0.402646258070299 0.246974887226469 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 81 0.814141413373737 -240.612938582415 -71.6849504992161 -94.1509610502681 -20.820572750576 689261.21043497 689261.21043497 689261.21043497
"V177" "Aarest_data" 78 0.650926503767873 78.3501294607354 0.144307861210732 0.0252708876611658 7.78786195682181e-152 1.71576495944237e-06 -1.66974558624133e-08 1.4210854715202e-14 0 0.347118818674362 0.405298006801736 0.247583174523901 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 85 0.822222221444444 -240.367545215416 -70.7445383103154 -94.8012754944808 -20.8743095087386 774263.682681128 774263.682681128 774263.682681128
"V178" "Aarest_data" 79 0.647096494218985 78.3237666116449 0.14768689317842 0.0252336050329666 8.75762362145618e-152 1.48119885778897e-06 -1.48693928281318e-08 0 -2.32588391774594e+136 0.343529206922747 0.408298191415274 0.248172601661978 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 90 0.830303029515151 -240.113854039971 -69.7214670075961 -95.5331747603054 -20.9265962835874 869749.002617784 869749.002617784 869749.002617784
"V179" "Aarest_data" 80 0.643037655299571 78.2972042249402 0.151374440812233 0.025197086798775 9.85688785822756e-152 1.27562375951129e-06 -1.32415038933686e-08 0 0 0.339562204267427 0.411694371665553 0.248743424067019 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 95 0.838383837585859 -239.849376900897 -68.6036622548322 -96.3576213013719 -20.9774144088908 977009.957299226 977009.957299226 977009.957299226
"V180" "Aarest_data" 81 0.638713760006628 78.2706790360911 0.155430739792223 0.0251616823706933 1.10922931532866e-151 1.09543806559032e-06 -1.17918261821615e-08 1.4210854715202e-14 0 0.335162365205941 0.415541794777452 0.249295840016607 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 101 0.846464645656566 -239.571035441647 -67.3771069329647 -97.2873302737775 -21.026736259859 1097498.76549306 1097498.76549306 1097498.76549306
"V181" "Aarest_data" 82 0.634083589388104 78.2444556565059 0.159930680329958 0.0251278158530956 1.24657796330356e-151 9.37493268793332e-07 -1.05008339801316e-08 0 1.16294195887297e+136 0.330265696323337 0.419904326289104 0.249829977387559 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 107 0.854545453727273 -239.275005417548 -66.0256022897758 -98.3369710177403 -21.0745226927909 1232846.73944207 1232846.73944207 1232846.73944207
"V182" "Aarest_data" 83 0.629100998630237 78.2188358169454 0.164967790833622 0.0250960048532291 1.39717559943185e-151 7.99041735888295e-07 -9.3510976739708e-09 -1.4210854715202e-14 0 0.324798972305845 0.424855149766498 0.250345877927657 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 114 0.86262626179798 -238.956525986716 -64.5305846251568 -99.523309057723 -21.1207199763098 1384886.37139387 1384886.37139387 1384886.37139387
"V183" "Aarest_data" 84 0.623715705533547 78.194169017546 0.170659247750277 0.0250668821012124 1.55933890054098e-151 6.77692881367875e-07 -8.32714874832163e-09 0 0 0.318679612126108 0.430476908418457 0.250843479455436 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 122 0.870707069868687 -238.609674767152 -62.8710779626626 -100.865211054911 -21.1652562686332 1555676.14393047 1555676.14393047 1555676.14393047
"V184" "Aarest_data" 85 0.617875355752552 78.170863876173 0.177152067729512 0.0250412180299746 1.72980952399469e-151 5.71377206881607e-07 -7.41518135782826e-09 0 0 0.311816607719873 0.436860794728551 0.251322597551577 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 130 0.878787877939394 -238.227117838328 -61.0239035911783 -102.383396808041 -21.208037903419 1747528.40000769 1747528.40000769 1747528.40000769
"V185" "Aarest_data" 86 0.611529678504844 78.1493983778649 0.184630606049203 0.0250199398976401 1.90327049315938e-151 4.78317048191457e-07 -6.60295285115353e-09 0 0 0.30411317898781 0.444103910635298 0.251782910376892 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 140 0.886868686010101 -237.799858243349 -58.9643103017566 -104.099781389702 -21.2489461274661 1963040.65004027 1963040.65004027 1963040.65004027
"V186" "Aarest_data" 87 0.6046377767246 78.1303254589726 0.193325547747045 0.025004138977301 2.0719465995507e-151 3.97003006469276e-07 -5.87949244845731e-09 0 0 0.295471849963304 0.452304196525965 0.252223953510731 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 149 0.894949494080808 -237.317022850567 -56.6671884695372 -106.036248861305 -21.2878355451186 2205130.73990305 2205130.73990305 2205130.73990305
"V187" "Aarest_data" 88 0.597179553771464 78.1142681240309 0.20352520014048 0.0249950525434952 2.22550383236976e-151 3.2606881461561e-07 -5.23510834682384e-09 0 -1.16294195887297e+136 0.285802045763203 0.461552818594845 0.252645135641952 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 159 0.903030302151515 -236.76572346688 -54.1088679226188 -108.212843881839 -21.3245362853573 2477076.35599171 2477076.35599171 2477076.35599171
"V188" "Aarest_data" 89 0.589171677872918 78.1018968203265 0.215592330130295 0.0249940050000665 2.35154947064497e-151 2.64733841959242e-07 -4.6611035031674e-09 0 0 0.275028354029784 0.471925857878149 0.253045788092067 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 170 0.911111110222222 -236.130943341166 -51.2689757536148 -110.64583201302 -21.3588623797827 2782559.40220712 2782559.40220712 2782559.40220712
"V189" "Aarest_data" 90 0.580687007887005 78.0938842628345 0.229997975118777 0.0250023011290589 2.43700114782504e-151 2.12002397859123e-07 -4.14982537222386e-09 0 5.81470979436486e+135 0.263092588830296 0.483482155601328 0.253425255568376 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 181 0.919191918292929 -235.3950624002 -48.1304913684565 -113.347252284213 -21.3906279211766 3125715.84968824 3125715.84968824 3125715.84968824
"V190" "Aarest_data" 91 0.571875062620986 78.0908447076814 0.247409739123167 0.0250210997542038 2.4702791097335e-151 1.67205001844195e-07 -3.69439590031106e-09 -7.105427357601e-15 0 0.24993122837801 0.496285759015146 0.253783012606844 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 194 0.927272726363636 -234.535582197248 -44.6729946102282 -116.330270758593 -21.419668423759 3511191.73421514 3511191.73421514 3511191.73421514
"V191" "Aarest_data" 92 0.56298476821692 78.0932942992736 0.268969554148051 0.0250513951212897 2.44358498178622e-151 1.29807290250028e-07 -3.28870441990148e-09 0 -5.81470979436486e+135 0.235374893603938 0.510506370570886 0.254118735825176 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 213 0.935353534434343 -233.51594569006 -40.8444423850583 -119.63272039998 -21.4458546282148 3944206.05943766 3944206.05943766 3944206.05943766
"V192" "Aarest_data" 93 0.554424039052421 78.1017608761913 0.297456794361693 0.0250946460805835 2.35331375951608e-151 9.94461615277942e-08 -2.92732238449389e-09 0 0 0.2187208532682 0.526847045236133 0.254432101495666 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 253 0.94343434250505 -232.244006767124 -36.4423440991509 -123.416574579831 -21.469055125372 4430621.45758389 4430621.45758389 4430621.45758389
"V193" "Aarest_data" 94 0.547750947971901 78.1190614134149 0.357406895508162 0.0251666830141735 2.17900680883907e-151 7.74605801723283e-08 -2.60535415463892e-09 3.5527136788005e-15 0 0.191390935351746 0.553890134096244 0.254718930552011 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1513 0.951515150575758 -229.838993551022 -29.076579078966 -129.672168157632 -21.4883828332051 4977023.56433211 4977023.56433211 4977023.56433211
"V194" "Aarest_data" 95 0.999999910706422 78.4361241941632 1.03443405253797 0.0256853469377178 5.31497956043632e-152 2.00280693385369 -2.30981811455422e-09 8.88178419700125e-16 0 0.125432717149247 0.620183365321946 0.254383917528807 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 60 0.959595958646465 -217.263874687587 -6.0593132847308 -144.559613780384 -21.3993548743244 5590810.18251223 5590810.18251223 5590810.18251223
"V195" "Aarest_data" 96 0.999999921251332 78.4644434694916 1.03691310166665 0.0256870110884935 4.68582535363978e-152 2.0220370475822 -2.05548644771625e-09 0 0 0.125681230837718 0.619689102251521 0.25462966691076 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 20 0.967676766717172 -217.188219003392 -6.05627635986776 -144.442397731655 -21.4131707210095 6280291.44183426 6280291.44183426 6280291.44183426
"V196" "Aarest_data" 97 0.999999930559476 78.4919296051457 1.03930628117504 0.0256883371148437 4.14648921877487e-152 2.04085412477782 -1.82920700808609e-09 0 0 0.125930560462963 0.619200536187389 0.254868903349648 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 20 0.975757574787879 -217.114180651921 -6.05377537526941 -144.326920413944 -21.4266094567472 7054802.31071865 7054802.31071865 7054802.31071865
"V197" "Aarest_data" 98 0.999999938730218 78.5186391536826 1.04161707734799 0.025689336073725 3.68193102937452e-152 2.05927839741567 -1.6278178804896e-09 0 0 0.126180575412704 0.618717653956099 0.255101770631198 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 20 0.983838382858586 -217.041713114867 -6.05178220726458 -144.213164369499 -21.4396727650714 7924828.98353918 7924828.98353918 7924828.98353918
"V198" "Aarest_data" 99 0.99999994593317 78.544625651775 1.04384879716933 0.0256900187504151 3.27995565894022e-152 2.07732878272349 -1.4486190025309e-09 0 0 0.126431151552629 0.618240438194148 0.255328410253224 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 20 0.991919190929293 -216.970771660193 -6.0502703504426 -144.101111572147 -21.4523626622277 8902150.8544504 8902150.8544504 8902150.8544504
"V199" "Aarest_data" 100 0.999999952275848 78.5699397863673 1.04600458325228 0.0256903956793525 2.93062039025276e-152 2.09502298262307 -1.28916610719898e-09 -8.88178419700125e-16 0 0.126682170482042 0.617768868132457 0.2555489613855 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 20 0.999999999 -216.901313248335 -6.04921476377785 -143.990743580778 -21.4646814659835 1e+07 1e+07 1e+07
