"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V154" "FRT_censord" 55 0.827107440436175 1.00000607530319 0.0119633069625844 0.00390126289823436 0.00390111064706353 1.98035941423313e-06 -0.0712518300396567 8.44879721739744e-14 -6.92779167366098e-14 0.320483307944468 0.339758013275162 0.339758678780369 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 39 0.818181817636364 -175.379056837842 -46.4699829632995 -47.9809424035758 -47.9809823472687 2310129.70008316 2310129.70008316 2310129.70008316
"V155" "FRT_censord" 56 0.826062504714198 1.0000057309858 0.0120521131188534 0.00389814179749758 0.00389799816067744 1.63109106665615e-06 -0.0627086119273201 7.50510764646606e-14 5.44009282066327e-14 0.320325846788696 0.339836757209285 0.339837396002019 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 39 0.822222221666667 -175.373654084555 -46.4571926013504 -47.9847756005453 -47.9848143597346 2782559.40220712 2782559.40220712 2782559.40220712
"V156" "FRT_censord" 57 0.825010958094585 1.00000551861002 0.0121422895273606 0.0038949877146324 0.00389484938848983 1.34339124002736e-06 -0.0540652977958089 -6.4170890823334e-14 -4.90718576884319e-14 0.320166423970822 0.339916474883188 0.339917101145991 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 39 0.82626262569697 -175.368134281864 -46.4442073834562 -47.9886507391821 -47.9886891760105 3351602.65093885 3351602.65093885 3351602.65093885
"V157" "FRT_censord" 58 0.823952881545866 1.00000546559655 0.0122338546347854 0.00389180060831696 0.00389166360077233 1.10641279604806e-06 -0.045321325722405 -8.59590176816027e-14 -7.19424519957101e-14 0.320004989459138 0.339997189337409 0.339997821203453 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 39 0.830303029727273 -175.362495069844 -46.4310197197745 -47.9925704078151 -47.9926096588618 4037017.25859656 4037017.25859656 4037017.25859656
"V158" "FRT_censord" 59 0.822888340363421 1.00000563797508 0.0123268286396353 0.00388858047294344 0.00388843913573773 9.11218357657617e-07 -0.036476156984925 -1.13742348872847e-13 7.72715225139109e-14 0.319841486460125 0.34007892454771 0.340079588992165 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 38 0.834343433757576 -175.356733951968 -46.4176211458585 -47.9965374106426 -47.9965792118035 4862601.58006536 4862601.58006536 4862601.58006536
"V159" "FRT_censord" 60 0.821817354182434 1.00000620195577 0.0124212361570651 0.0038853273759328 0.00388517189317325 7.50444165475983e-07 -0.0275292668880596 6.59472476627343e-14 -3.17967874252645e-13 0.319675848432629 0.340161702935885 0.340162448631486 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 35 0.838383837787879 -175.350848131143 -46.4040021237473 -48.0005545210425 -48.0006020672197 5857020.81805667 5857020.81805667 5857020.81805667
"V160" "FRT_censord" 61 0.820739778040764 1.00000767024413 0.0125171167880918 0.00388204160808147 0.00388184930955123 6.18022731657675e-07 -0.0184801130074774 -8.54871728961371e-15 -7.14983627858601e-14 0.319507988016093 0.340245534864883 0.340246477119023 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 30 0.842424241818182 -175.344833861841 -46.3901513661883 -48.0046234202715 -48.0046843977618 7054802.31071865 7054802.31071865 7054802.31071865
"V161" "FRT_censord" 62 0.819654457203157 1.0000126161848 0.012614600260601 0.00387872468354939 0.00387840838472281 5.0895213377089e-07 -0.00932779613572876 1.00475183728577e-14 -1.49658063719471e-13 0.319337706949443 0.340330354674631 0.340331938375927 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 33 0.846464645848485 -175.338681835131 -46.3760494332633 -48.0087384882271 -48.0088424887181 8497534.35908646 8497534.35908646 8497534.35908646
"V162" "FRT_censord" 63 0.811494443958826 4.40217908075219 0.0238096920695702 0.00711906283187499 8.58919440522587e-12 3.97916444683233e-07 -2.87171815216425e-08 -1.96509475358653e-14 -1.35302543640137e-05 0.293204737974069 0.288878927463248 0.417916334562683 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 626 0.850505049878788 -164.39011615953 -45.552458458485 -45.6135726525353 -40.7321617352589 10235310.2189903 10235310.2189903 10235310.2189903
"V163" "FRT_censord" 64 0.812809864255081 4.41933960803705 0.023848462650469 0.00717935133727588 7.78582572485587e-12 3.33549579067949e-07 -2.3721867137283e-08 -1.24344978758018e-14 -7.06911087036133e-05 0.292121233716507 0.287424059763974 0.42045470651952 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 74 0.854545453909091 -164.23457608089 -45.3998590644059 -45.4252117664356 -40.9456204341994 12328467.3944207 12328467.3944207 12328467.3944207
"V164" "FRT_censord" 65 0.814136070465178 4.43509396283716 0.0238880218608357 0.00724054668677945 7.11554185301848e-12 2.79628501687057e-07 -1.96038811850485e-08 1.77635683940025e-14 -9.41753387451172e-06 0.291033943949383 0.285950668644448 0.423015387406169 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 75 0.858585857939394 -164.078610438565 -45.2451366821803 -45.2322769773345 -41.1664117351554 14849682.6225447 14849682.6225447 14849682.6225447
"V165" "FRT_censord" 66 0.81547451680659 4.44945033203179 0.0239283054262325 0.00730269150185825 6.55603419644483e-12 2.34456145165041e-07 -1.62013407134509e-08 4.17443857259059e-14 -1.6629695892334e-05 0.289943269686543 0.284457909351952 0.425598820961505 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 77 0.862626261969697 -163.92216218986 -45.0883444484593 -45.034628234965 -41.3945919210802 17886495.2905744 17886495.2905744 17886495.2905744
"V166" "FRT_censord" 67 0.816826699826732 4.46241529928129 0.0239692476156243 0.00736582932833596 6.08957978545602e-12 1.96611161129567e-07 -1.34137465579443e-08 2.93098878501041e-14 -8.87513160705566e-05 0.288849663010138 0.282944829884003 0.428205507105859 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 78 0.866666666 -163.765175829274 -44.9295417596287 -44.8321067737545 -41.6302329005431 21544346.9003189 21544346.9003189 21544346.9003189
"V167" "FRT_censord" 68 0.818194171594148 4.47399395675007 0.0240107805613846 0.0074300049016911 5.70207674156507e-12 1.64903262600546e-07 -1.10981588363757e-08 4.44089209850063e-16 9.11951065063477e-06 0.287753634753834 0.281410356025941 0.430836009220225 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 80 0.870707070030303 -163.60759664177 -44.7687954788917 -44.6245328928749 -41.8734227101693 25950242.1139974 25950242.1139974 25950242.1139974
"V168" "FRT_censord" 69 0.819578553866346 4.48418998929853 0.0240528334962756 0.00749526441702085 5.38231018530422e-12 1.3833565759569e-07 -9.18630149726596e-09 -7.30526750203353e-14 0.000166177749633789 0.286655763685242 0.279853274372371 0.433490961942387 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 83 0.874747474060606 -163.449369962639 -44.6061813432947 -44.4117033837061 -42.1242662089466 31257158.4968824 31257158.4968824 31257158.4968824
"V169" "FRT_censord" 70 0.820981553599866 4.49300572351759 0.0240953318535336 0.00756165579849699 5.12139282098666e-12 1.16073650247017e-07 -7.60707052904763e-09 4.66293670342566e-14 0.000113248825073242 0.285556709151513 0.278272211124602 0.436171079723886 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 85 0.878787878090909 -163.290440439002 -44.4417858759047 -44.1933882522675 -42.3828860152615 37649358.0679247 37649358.0679247 37649358.0679247
"V170" "FRT_censord" 71 0.822404980729232 4.50044214707078 0.0241381961006489 0.00762922897415289 4.91233903333156e-12 9.74182796653622e-08 -6.2995795246934e-09 -2.44249065417534e-14 0.000193178653717041 0.28445722926115 0.276665604406737 0.438877166332114 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 88 0.882828282121212 -163.130751269556 -44.2757091347418 -43.9693263830574 -42.6494236952271 45348785.0812858 45348785.0812858 45348785.0812858
"V171" "FRT_censord" 72 0.823850767326661 4.50649891142337 0.02418134054521 0.00769803616895219 4.74974220045826e-12 8.17843002209884e-08 -5.22098275723692e-09 3.14193115968919e-14 0.000100672245025635 0.283358198368982 0.275031676506156 0.441610125124862 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 91 0.886868686151515 -162.970243398872 -44.1080673103199 -43.7392211682652 -42.9240411426839 54622772.1768435 54622772.1768435 54622772.1768435
"V172" "FRT_censord" 73 0.825320990209384 4.5111743010516 0.0242246717301341 0.00776813220364542 4.62953393712431e-12 6.86816292727599e-08 -4.3287826656524e-09 1.44884104713583e-14 0.000216007232666016 0.282260633204849 0.27336839608629 0.444370970708862 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 94 0.890909090181818 -162.80885465888 -43.9389966432079 -43.5027345166034 -43.2069222817054 65793322.465757 65793322.465757 65793322.465757
"V173" "FRT_censord" 74 0.826817896756412 4.51446517939441 0.024268086540904 0.00783957481000742 4.54880924729742e-12 5.76999994450489e-08 -3.59045770892408e-09 3.50830475781549e-14 -4.57763671875e-05 0.281165723886963 0.271673434151951 0.447160841961086 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 98 0.894949494212121 -162.646518828016 -43.7686580639129 -43.2594798474556 -43.498275062885 79248289.835392 79248289.835392 79248289.835392
"V174" "FRT_censord" 75 0.82834393464093 4.51636690848791 0.0243114699514703 0.00791242496184974 4.50570670975089e-12 4.84958349034059e-08 -2.97886515454593e-09 2.54241072639161e-14 -0.000110030174255371 0.28007487135489 0.269944111939731 0.449981016705379 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 102 0.898989898242424 -162.483164584571 -43.5972427889267 -43.0090137808254 -43.7983338052569 95454845.6661835 95454845.6661835 95454845.6661835
"V175" "FRT_censord" 76 0.829901787438992 4.51687323322582 0.0243546920862695 0.00798674721544371 4.49933675309393e-12 4.07815292646774e-08 -2.47235476535934e-09 -1.08246744900953e-15 0.000114202499389648 0.278989738155047 0.268177333257274 0.452832928587679 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 107 0.903030302272727 -162.318714323984 -43.4249799641367 -42.7508253323546 -44.1073619875102 114975699.539773 114975699.539773 114975699.539773
"V176" "FRT_censord" 77 0.83149441589019 4.51597613625161 0.0243976047539409 0.00806261006559819 4.5297539113504e-12 3.43163222282783e-08 -2.05352534976555e-09 1.68753899743024e-14 -0.000111579895019531 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 111 0.90707070630303 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 138488637.139387 138488637.139387 138488637.139387
"V177" "FRT_censord" 78 0.831494416222255 4.51597613535417 0.0243976047146226 0.00806261006559819 4.52975393437144e-12 2.851521685443e-08 -1.70484781847335e-09 -1.62370117351429e-14 -0.000108778476715088 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.911111110333333 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 166810053.720006 166810053.720006 166810053.720006
"V178" "FRT_censord" 79 0.831494416497941 4.51597613460905 0.0243976046819799 0.00806261006559819 4.52975395348507e-12 2.36990231883283e-08 -1.41535849706997e-09 -4.02455846426619e-14 -0.000130295753479004 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.915151514363636 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 200923300.256505 200923300.256505 200923300.256505
"V179" "FRT_censord" 80 0.83149441672682 4.51597613399048 0.0243976046548793 0.00806261006559819 4.52975396935275e-12 1.97005434188213e-08 -1.17502452212648e-09 1.26010313294955e-14 5.00679016113281e-06 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.919191918393939 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 242012826.479439 242012826.479439 242012826.479439
"V180" "FRT_censord" 81 0.83149441691684 4.51597613347692 0.02439760463238 0.00806261006559819 4.52975398252652e-12 1.63809303899143e-08 -9.75482805642969e-10 6.32827124036339e-15 0.000224709510803223 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.923232322424242 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 291505306.282518 291505306.282518 291505306.282518
"V181" "FRT_censord" 82 0.831494417074597 4.51597613305056 0.0243976046137007 0.00806261006559819 4.52975399346348e-12 1.36249482807216e-08 -8.09841083082574e-10 1.97064586870965e-15 -0.000227570533752441 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.927272726454546 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 351119173.421514 351119173.421514 351119173.421514
"V182" "FRT_censord" 83 0.831494417205571 4.51597613269659 0.0243976045981927 0.00806261006559819 4.52975400254338e-12 1.13368514575996e-08 -6.72322642003564e-10 -5.74540415243519e-14 3.7074089050293e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.931313130484849 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974197 422924287.43895 422924287.43895 422924287.43895
"V183" "FRT_censord" 84 0.831494417314307 4.51597613240271 0.0243976045853177 0.00806261006559819 4.52975401008205e-12 9.43725808610907e-09 -5.58131318939559e-10 -7.105427357601e-15 -6.9737434387207e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.935353534515152 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 509413801.481638 509413801.481638 509413801.481638
"V184" "FRT_censord" 85 0.831494417404582 4.5159761321587 0.0243976045746287 0.00806261006559819 4.52975401634125e-12 7.86017295695274e-09 -4.63337812561804e-10 -6.10622663543836e-16 3.19480895996094e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.939393938545455 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 613590727.341318 613590727.341318 613590727.341318
"V185" "FRT_censord" 86 0.831494417479529 4.51597613195618 0.0243976045657545 0.00806261006559819 4.52975402153637e-12 6.5508558577676e-09 -3.8465231000373e-10 -5.07927033766009e-15 -2.3186206817627e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.943434342575758 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 739072203.35258 739072203.35258 739072203.35258
"V186" "FRT_censord" 87 0.831494417541752 4.51597613178803 0.024397604558387 0.00806261006559819 4.52975402584971e-12 5.46383915889237e-09 -3.19325010877947e-10 2.91155988207947e-14 -2.84910202026367e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.947474746606061 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 890215085.445042 890215085.445042 890215085.445042
"V187" "FRT_censord" 88 0.831494417593411 4.51597613164839 0.0243976045522703 0.00806261006559819 4.52975402943163e-12 4.56135751392139e-09 -2.65067967575305e-10 -1.4432899320127e-15 2.73585319519043e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.951515150636364 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 1072267222.01032 1072267222.01032 1072267222.01032
"V188" "FRT_censord" 89 0.831494417636299 4.51597613153246 0.0243976045471922 0.00806261006559819 4.52975403240553e-12 3.81212572619916e-09 -2.20019558128115e-10 2.29816166097407e-14 -6.103515625e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.955555554666667 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 1291549665.01488 1291549665.01488 1291549665.01488
"V189" "FRT_censord" 90 0.831494417671905 4.51597613143625 0.0243976045429762 0.00806261006559819 4.52975403487354e-12 3.19009529903269e-09 -1.82645010227134e-10 1.11022302462516e-16 0.00013434886932373 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.95959595869697 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 1555676143.93047 1555676143.93047 1555676143.93047
"V190" "FRT_censord" 91 0.831494417701465 4.51597613135637 0.0243976045394761 0.00806261006559819 4.52975403692259e-12 2.67367283868225e-09 -1.5161560895649e-10 -3.04201108747293e-14 -0.000239849090576172 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.963636362727273 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974197 1873817422.86039 1873817422.86039 1873817422.86039
"V191" "FRT_censord" 92 0.831494417726008 4.51597613129 0.0243976045365701 0.00806261006559819 4.5297540386249e-12 2.24492424649725e-09 -1.25822907648399e-10 -2.62012633811537e-14 5.91278076171875e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.967676766757576 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 2257019719.63393 2257019719.63393 2257019719.63393
"V192" "FRT_censord" 93 0.831494417746383 4.51597613123495 0.0243976045341576 0.00806261006559819 4.52975404003716e-12 1.88896365216351e-09 -1.04442676729377e-10 -2.08721928629529e-14 2.35438346862793e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.971717170787879 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 2718588242.73295 2718588242.73295 2718588242.73295
"V193" "FRT_censord" 94 0.831494417763299 4.51597613118924 0.0243976045321547 0.00806261006559819 4.5297540412097e-12 1.59345603378824e-09 -8.6672002908017e-11 -2.41195952099815e-14 1.57356262207031e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.975757574818182 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 3274549162.87774 3274549162.87774 3274549162.87774
"V194" "FRT_censord" 95 0.831494417777343 4.51597613115128 0.0243976045304917 0.00806261006559819 4.52975404218347e-12 1.34810562713028e-09 -7.19211357136373e-11 1.32671651442706e-14 0.000111103057861328 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.979797978848485 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 3944206059.43765 3944206059.43765 3944206059.43765
"V195" "FRT_censord" 96 0.831494417789002 4.51597613111977 0.0243976045291113 0.00806261006559819 4.52975404299173e-12 1.14442144649729e-09 -5.96855898038484e-11 3.61655150271645e-14 0.000190854072570801 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.983838382878788 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974197 4750810162.10279 4750810162.10279 4750810162.10279
"V196" "FRT_censord" 97 0.831494417798682 4.5159761310936 0.0243976045279651 0.00806261006559819 4.52975404366296e-12 9.75319380813744e-10 -4.95177232551214e-11 8.29891710907305e-15 -1.1444091796875e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.987878786909091 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 5722367659.35022 5722367659.35022 5722367659.35022
"V197" "FRT_censord" 98 0.831494417806718 4.51597613107186 0.0243976045270136 0.00806261006559819 4.52975404422067e-12 8.34923241654906e-10 -4.10693701269338e-11 -4.49640324973188e-14 -6.64591789245605e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.991919190939394 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 6892612104.34971 6892612104.34971 6892612104.34971
"V198" "FRT_censord" 99 0.83149441781339 4.51597613105385 0.0243976045262236 0.00806261006559819 4.52975404468279e-12 7.18372916708176e-10 -3.40634187523392e-11 2.85604873084822e-14 0.000111520290374756 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.995959594969697 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 8302175681.31977 8302175681.31977 8302175681.31977
"V199" "FRT_censord" 100 0.831494417818929 4.51597613103888 0.0243976045255677 0.00806261006559819 4.52975404506662e-12 6.21596996097651e-10 -2.82653900285368e-11 -5.05984143472915e-14 2.87294387817383e-05 0.277912308496877 0.266369505219844 0.455718186283279 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1 0.999999999 -162.153082797019 -43.2521456941707 -42.4843232467444 -44.4256554974196 1e+10 1e+10 1e+10
