"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V150" "Aarest_data" 51 0.99999991019994 78.5699446163956 0.0256904051623855 1.04600462303455 2.93055744184429e-152 10.1449970229076 -1.17463372362181e-08 -8.34887714518118e-14 7.34334248639905e+136 0.61776888234492 0.126682157568736 0.255548960086343 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 9 1 -216.90131440761 -143.990747247891 -6.04921373383295 -21.4646810684426 1097498.76549306 1097498.76549306 1097498.76549306
"V151" "Aarest_data" 52 0.999999925428158 78.5699436860183 0.025690403552444 1.04600461643268 2.93056956717406e-152 10.1449967387512 -9.75203562347815e-09 -7.74935671188359e-14 2.30544157862513e+135 0.617768879791755 0.12668215985121 0.255548960357035 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 8 1 -216.901314175766 -143.990746594872 -6.04921388280146 -21.46468114788 1321941.14846603 1321941.14846603 1321941.14846603
"V152" "Aarest_data" 53 0.999999938094796 78.5699429133194 0.0256904022131208 1.04600461089886 2.93057963756885e-152 10.1449965029411 -8.09627920261846e-09 9.52571355128384e-14 -2.73927344218907e+136 0.617768877663513 0.126682161754475 0.255548960582012 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 8 1 -216.901313982893 -143.990746050872 -6.04921400719464 -21.464681213905 1592282.79334109 1592282.79334109 1592282.79334109
"V153" "Aarest_data" 54 0.999999948603165 78.5699422717782 0.0256904011020124 1.04600460630752 2.93058799864423e-152 10.1449963073106 -6.72167743687169e-09 2.665645482125e-13 -3.84770249673987e+136 0.617768875897641 0.12668216333349 0.255548960768869 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 8 1 -216.901313822887 -143.990745599495 -6.04921411039731 -21.4646812687353 1917910.26167249 1917910.26167249 1917910.26167249
"V154" "Aarest_data" 55 0.999999957330024 78.5699417391689 0.0256904001792703 1.04600460249463 2.93059494005041e-152 10.1449961448469 -5.58044632725796e-09 -7.29416527178728e-14 -1.96019318458471e+136 0.617768874431218 0.126682164644804 0.255548960923978 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 8 1 -216.901313690005 -143.990745224661 -6.04921419610312 -21.4646813142503 2310129.70008316 2310129.70008316 2310129.70008316
"V155" "Aarest_data" 56 0.999999964585977 78.5699412970527 0.0256903994120429 1.04600459932445 2.93060070208717e-152 10.1449960097733 -4.6330157488228e-09 3.59712259978551e-14 -2.01697745992031e+136 0.617768873212265 0.126682165735091 0.255548961052644 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 8 1 -216.901313579515 -143.990744913092 -6.04921426736262 -21.4646813520175 2782559.40220712 2782559.40220712 2782559.40220712
"V156" "Aarest_data" 57 0.99999997058459 78.5699409302375 0.0256903987779294 1.0460045967386 2.93060548274392e-152 10.1449958976477 -3.84639520234487e-09 -6.7612582199672e-14 -2.07603310626933e+136 0.617768872208217 0.126682166632521 0.255548961159262 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 7 1 -216.901313488202 -143.990744656172 -6.04921432587458 -21.4646813833108 3351602.65093885 3351602.65093885 3351602.65093885
"V157" "Aarest_data" 58 0.999999975574854 78.5699406253757 0.0256903982502629 1.04600459455284 2.93060945597754e-152 10.1449958048122 -3.19334247933512e-09 -6.31716901011714e-14 2.76993695087029e+136 0.617768871368891 0.126682167382978 0.25554896124813 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 7 1 -216.901313412215 -143.990744441669 -6.04921437494569 -21.4646814093811 4037017.25859656 4037017.25859656 4037017.25859656
"V158" "Aarest_data" 59 0.99999997973963 78.5699403723863 0.0256903978098558 1.04600459272841 2.93061275316782e-152 10.144995727352 -2.65116995024073e-09 -4.66293670342566e-14 1.96246455559814e+136 0.617768870668978 0.126682168009322 0.2555489613217 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 7 1 -216.901313348789 -143.990744262815 -6.04921441590215 -21.4646814309857 4862601.58006536 4862601.58006536 4862601.58006536
"V159" "Aarest_data" 60 0.999999983172218 78.5699401622297 0.0256903974469017 1.04600459122413 2.93061549212487e-152 10.1449956634995 -2.20106244341878e-09 4.75175454539567e-14 -6.94698824455661e+136 0.617768870091362 0.126682168525616 0.255548961383021 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 7 1 -216.901313296523 -143.990744115196 -6.04921444966499 -21.4646814489675 5857020.81805667 5857020.81805667 5857020.81805667
