"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V140" "RearDump" 41 0.612668712284999 1.0000801721445 0.823542926605428 1.41262899647619 0.416744147191934 0.000906406526745229 -11.9062358581131 -2.31412111695306e-15 2.49106291150269e-15 0.386771278595655 0.317293247184058 0.295935474220286 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 153 0.761616161212121 -309.202125167327 -71.8149293771738 -26.5834880237856 -71.0318467531716 1047.61575278966 1047.61575278966 1047.61575278966
"V141" "RearDump" 42 0.613158298710749 1.00007255568645 0.825225897765555 1.42194726157699 0.41338301275577 0.000810780769278097 -11.7117402569222 2.73912836856738e-15 8.31973379078477e-15 0.386837368665633 0.317774938013041 0.295387693321327 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 155 0.765656565242424 -308.975994105668 -71.647553940751 -26.3564163363772 -71.2068363239096 1176.811952435 1176.811952435 1176.811952435
"V142" "RearDump" 43 0.613665948187381 1.00006568398197 0.827001269321914 1.43108230480365 0.409983184052489 0.000725359393079827 -11.5167092483126 2.37310171513627e-15 4.61436444609831e-15 0.386895597682024 0.318280522627588 0.294823879690388 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 156 0.769696969272727 -308.748414406065 -71.4697871355505 -26.1374607365823 -71.3828379593868 1321.94114846603 1321.94114846603 1321.94114846603
"V143" "RearDump" 44 0.614192871343004 1.00005948343251 0.828873437153624 1.44002218074116 0.406543759238629 0.000649047972800076 -11.321052559123 5.77315972805081e-15 4.83293960407138e-15 0.386946080083467 0.318810294543285 0.294243625373248 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 158 0.77373737330303 -308.519248643614 -71.2812785037882 -25.9268358920644 -71.5598830431242 1484.96826225446 1484.96826225446 1484.96826225446
"V144" "RearDump" 45 0.614740349937207 1.00005388781032 0.830846579417846 1.44875487302702 0.403064400693727 0.000580869666272577 -11.1246717808088 -1.22124532708767e-15 -4.90579799006241e-15 0.386989011752055 0.319364409468775 0.29364657877917 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 160 0.777777777333333 -308.288354433195 -71.0817210886666 -25.7247478218197 -71.7379663182402 1668.10053720006 1668.10053720006 1668.10053720006
"V145" "RearDump" 46 0.615309731388005 1.00004883750166 0.832924587563754 1.45726844485763 0.399545379084858 0.000519952534439483 -10.9274615838892 -5.06539254985228e-15 8.68749516769185e-15 0.387024677953969 0.319942864518581 0.29303245752745 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 161 0.781818181363636 -308.055585977045 -70.8708598050301 -25.531389186066 -71.9170436475216 1873.81742286038 1873.81742286038 1873.81742286038
"V146" "RearDump" 47 0.615902421039712 1.00004427879886 0.83511099663343 1.46555120641571 0.395987608908426 0.000465518236879348 -10.7293112729996 7.67268193424542e-15 7.69176389248116e-15 0.387053460269104 0.320545477996946 0.29240106173395 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 163 0.785858585393939 -307.820795917706 -70.6484995487801 -25.3469342956674 -72.0970305119507 2104.90414451202 2104.90414451202 2104.90414451202
"V147" "RearDump" 48 0.616519869897378 1.00004016334252 0.837408875093754 1.47359193366383 0.3923927086888 0.000416871945240871 -10.5301068903715 -3.06005221162309e-15 -3.76781938982163e-15 0.387075845694345 0.321171863377841 0.291752290927813 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 164 0.789898989424242 -307.583837982145 -70.414517394319 -25.1715323518974 -72.277798903933 2364.48941264541 2364.48941264541 2364.48941264541
"V148" "RearDump" 49 0.617163563296935 1.00003644753682 0.839820782842165 1.48138005145062 0.388762989147484 0.000373393367723907 -10.329733416694 7.0759370585094e-15 -3.20229953665319e-15 0.387092427909757 0.321821416393335 0.291086155696908 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 165 0.793939393454545 -307.344569130724 -70.1688665764722 -25.0053028262059 -72.4591795770893 2656.08778294668 2656.08778294668 2656.08778294668
"V149" "RearDump" 50 0.61783500536189 1.00003309218783 0.842348693667179 1.48890585677697 0.385101463239763 0.000334528737568007 -10.1280774580345 1.88390969491081e-15 -2.98025493172815e-15 0.387103910077933 0.322493297711997 0.29040279221007 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 166 0.797979797484848 -307.10285241398 -69.9115839343283 -24.8483293950324 -72.6409629018189 2983.64724028334 2983.64724028334 2983.64724028334
"V150" "RearDump" 51 0.618535703349361 1.00003006186095 0.844993956171785 1.49616071837238 0.381411814608912 0.000299783676929621 -9.92503004822917 6.90419943438769e-15 -3.61169427698371e-15 0.387111102500821 0.323186423932024 0.289702473567155 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 167 0.802020201515152 -306.85855962664 -69.642792485552 -24.7006551693731 -72.8229029220315 3351.60265093884 3351.60265093884 3351.60265093884
"V151" "RearDump" 52 0.619267151267988 1.00002732463862 0.847757271374955 1.50313726303582 0.377698346514271 0.000268716833971894 -9.72048956263589 -3.99853761212654e-15 8.88178419700125e-16 0.387114917397064 0.323899463208857 0.288985619394079 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 168 0.806060605545455 -306.611573931512 -69.362701664731 -24.5622785598189 -73.0047229643328 3764.93580679246 3764.93580679246 3764.93580679246
"V152" "RearDump" 53 0.620030813553034 1.00002485178471 0.850638689513652 1.50982954062648 0.373965912430308 0.000240934208697752 -9.51436462764756 5.36203026424431e-15 1.3534312559571e-14 0.387116360753857 0.32463083575954 0.288252803486603 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 168 0.810101009575758 -306.361792353409 -69.071605005923 -24.4331499593708 -73.1861227547665 4229.2428743895 4229.2428743895 4229.2428743895
